time_s,ax_ms2,ay_ms2,az_ms2
62.028,0.07776674,0.4833502,10.0983095
62.048,0.08733802,0.48095736,10.08156
62.068,0.07058827,0.49052864,10.091131
62.088,0.07776674,0.4881358,10.086346
62.108,0.07298109,0.48095736,10.095917
62.127,0.06819545,0.47856453,10.088738
62.147,0.07298109,0.4833502,10.088738
62.167,0.08015956,0.49292147,10.0983095
62.187,0.05623133,0.485743,10.093524
62.207,0.06580263,0.485743,10.093524
62.227,0.07298109,0.49052864,10.095917
62.247,0.0634098,0.49052864,10.086346
62.266,0.07298109,0.50009996,10.083953
62.286,0.061016977,0.4833502,10.095917
62.306,0.07776674,0.49052864,10.093524
62.326,0.06819545,0.49052864,10.107881
62.346,0.08255238,0.49052864,10.095917
62.366,0.058624156,0.4881358,10.093524
62.386,0.0634098,0.4953143,10.0983095
62.405,0.06819545,0.4953143,10.091131
62.425,0.07058827,0.49292147,10.086346
62.445,0.0849452,0.5024927,10.095917
62.465,0.07537391,0.50009996,10.100702
62.485,0.07776674,0.4977071,10.083953
62.505,0.08255238,0.48095736,10.088738
62.524,0.07058827,0.5024927,10.103095
62.544,0.07058827,0.4881358,10.0983095
62.564,0.06819545,0.49052864,10.105488
62.584,0.07537391,0.4881358,10.091131
62.604,0.07298109,0.4881358,10.086346
62.624,0.07537391,0.48095736,10.088738
62.644,0.0634098,0.4881358,10.083953
62.663,0.07776674,0.4833502,10.086346
62.683,0.08015956,0.49292147,10.100702
